Id,ActivityDate,ActivityTime,day_of_week,part_of_week,time_of_day,Calories
1844505072,2016-04-30,18:00:00,Saturday,Weekend,Evening,85
1844505072,2016-04-30,19:00:00,Saturday,Weekend,Evening,76
1844505072,2016-04-30,20:00:00,Saturday,Weekend,Evening,81
1844505072,2016-04-30,21:00:00,Saturday,Weekend,Evening,86
1844505072,2016-04-30,22:00:00,Saturday,Weekend,Night,91
1844505072,2016-04-30,23:00:00,Saturday,Weekend,Night,92
1844505072,2016-05-01,00:00:00,Sunday,Weekend,Night,138
1844505072,2016-05-01,01:00:00,Sunday,Weekend,Night,103
1844505072,2016-05-01,02:00:00,Sunday,Weekend,Night,117
1844505072,2016-05-01,03:00:00,Sunday,Weekend,Night,61
1844505072,2016-05-01,04:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-01,05:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-01,06:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,07:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,08:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,09:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,10:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,11:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-01,12:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,13:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,14:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,15:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,16:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,17:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-01,18:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-01,19:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-01,20:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-01,21:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-01,22:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-01,23:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-02,00:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,01:00:00,Monday,Weekday,Night,57
1844505072,2016-05-02,02:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,03:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,04:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,05:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,06:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,07:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,08:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,09:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,10:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,11:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-02,12:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,13:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,14:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,15:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,16:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,17:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-02,18:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-02,19:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-02,20:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-02,21:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-02,22:00:00,Monday,Weekday,Night,56
1844505072,2016-05-02,23:00:00,Monday,Weekday,Night,56
1844505072,2016-05-03,00:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,01:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,02:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,03:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,04:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,05:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-03,06:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-03,07:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-03,08:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-03,09:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-03,10:00:00,Tuesday,Weekday,Morning,95
1844505072,2016-05-03,11:00:00,Tuesday,Weekday,Morning,113
1844505072,2016-05-03,12:00:00,Tuesday,Weekday,Afternoon,97
1844505072,2016-05-03,13:00:00,Tuesday,Weekday,Afternoon,70
1844505072,2016-05-03,14:00:00,Tuesday,Weekday,Afternoon,122
1844505072,2016-05-03,15:00:00,Tuesday,Weekday,Afternoon,64
1844505072,2016-05-03,16:00:00,Tuesday,Weekday,Afternoon,60
1844505072,2016-05-03,17:00:00,Tuesday,Weekday,Afternoon,109
1844505072,2016-05-03,18:00:00,Tuesday,Weekday,Evening,62
1844505072,2016-05-03,19:00:00,Tuesday,Weekday,Evening,89
1844505072,2016-05-03,20:00:00,Tuesday,Weekday,Evening,92
1844505072,2016-05-03,21:00:00,Tuesday,Weekday,Evening,78
1844505072,2016-05-03,22:00:00,Tuesday,Weekday,Night,66
1844505072,2016-05-03,23:00:00,Tuesday,Weekday,Night,65
1844505072,2016-05-04,00:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,01:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,02:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,03:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,04:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,05:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,06:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-04,07:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-04,08:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-04,09:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-04,10:00:00,Wednesday,Weekday,Morning,64
1844505072,2016-05-04,11:00:00,Wednesday,Weekday,Morning,117
1844505072,2016-05-04,12:00:00,Wednesday,Weekday,Afternoon,88
1844505072,2016-05-04,13:00:00,Wednesday,Weekday,Afternoon,82
1844505072,2016-05-04,14:00:00,Wednesday,Weekday,Afternoon,63
1844505072,2016-05-04,15:00:00,Wednesday,Weekday,Afternoon,93
1844505072,2016-05-04,16:00:00,Wednesday,Weekday,Afternoon,88
1844505072,2016-05-04,17:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-04,18:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-04,19:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-04,20:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-04,21:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-04,22:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-04,23:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-05,00:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,01:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,02:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,03:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,04:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,05:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,06:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-05,07:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-05,08:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-05,09:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-05,10:00:00,Thursday,Weekday,Morning,72
1844505072,2016-05-05,11:00:00,Thursday,Weekday,Morning,106
1844505072,2016-05-05,12:00:00,Thursday,Weekday,Afternoon,82
1844505072,2016-05-05,13:00:00,Thursday,Weekday,Afternoon,102
1844505072,2016-05-05,14:00:00,Thursday,Weekday,Afternoon,111
1844505072,2016-05-05,15:00:00,Thursday,Weekday,Afternoon,106
1844505072,2016-05-05,16:00:00,Thursday,Weekday,Afternoon,56
1844505072,2016-05-05,17:00:00,Thursday,Weekday,Afternoon,56
1844505072,2016-05-05,18:00:00,Thursday,Weekday,Evening,56
1844505072,2016-05-05,19:00:00,Thursday,Weekday,Evening,56
1844505072,2016-05-05,20:00:00,Thursday,Weekday,Evening,56
1844505072,2016-05-05,21:00:00,Thursday,Weekday,Evening,56
1844505072,2016-05-05,22:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-05,23:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-06,00:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,01:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,02:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,03:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,04:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,05:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,06:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,07:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,08:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,09:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,10:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,11:00:00,Friday,Weekday,Morning,56
1844505072,2016-05-06,12:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,13:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,14:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,15:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,16:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,17:00:00,Friday,Weekday,Afternoon,56
1844505072,2016-05-06,18:00:00,Friday,Weekday,Evening,56
1844505072,2016-05-06,19:00:00,Friday,Weekday,Evening,60
1844505072,2016-05-06,20:00:00,Friday,Weekday,Evening,56
1844505072,2016-05-06,21:00:00,Friday,Weekday,Evening,56
1844505072,2016-05-06,22:00:00,Friday,Weekday,Night,56
1844505072,2016-05-06,23:00:00,Friday,Weekday,Night,56
1844505072,2016-05-07,00:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,01:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,02:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,03:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,04:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,05:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,06:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,07:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,08:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,09:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,10:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,11:00:00,Saturday,Weekend,Morning,56
1844505072,2016-05-07,12:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,13:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,14:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,15:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,16:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,17:00:00,Saturday,Weekend,Afternoon,56
1844505072,2016-05-07,18:00:00,Saturday,Weekend,Evening,56
1844505072,2016-05-07,19:00:00,Saturday,Weekend,Evening,56
1844505072,2016-05-07,20:00:00,Saturday,Weekend,Evening,56
1844505072,2016-05-07,21:00:00,Saturday,Weekend,Evening,56
1844505072,2016-05-07,22:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-07,23:00:00,Saturday,Weekend,Night,56
1844505072,2016-05-08,00:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,01:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,02:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,03:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,04:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,05:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,06:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,07:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,08:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,09:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,10:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,11:00:00,Sunday,Weekend,Morning,56
1844505072,2016-05-08,12:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,13:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,14:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,15:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,16:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,17:00:00,Sunday,Weekend,Afternoon,56
1844505072,2016-05-08,18:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-08,19:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-08,20:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-08,21:00:00,Sunday,Weekend,Evening,56
1844505072,2016-05-08,22:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-08,23:00:00,Sunday,Weekend,Night,56
1844505072,2016-05-09,00:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,01:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,02:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,03:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,04:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,05:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,06:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,07:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,08:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,09:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,10:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,11:00:00,Monday,Weekday,Morning,56
1844505072,2016-05-09,12:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,13:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,14:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,15:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,16:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,17:00:00,Monday,Weekday,Afternoon,56
1844505072,2016-05-09,18:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-09,19:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-09,20:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-09,21:00:00,Monday,Weekday,Evening,56
1844505072,2016-05-09,22:00:00,Monday,Weekday,Night,56
1844505072,2016-05-09,23:00:00,Monday,Weekday,Night,56
1844505072,2016-05-10,00:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,01:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,02:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,03:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,04:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,05:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,06:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,07:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,08:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,09:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,10:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,11:00:00,Tuesday,Weekday,Morning,56
1844505072,2016-05-10,12:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,13:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,14:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,15:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,16:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,17:00:00,Tuesday,Weekday,Afternoon,56
1844505072,2016-05-10,18:00:00,Tuesday,Weekday,Evening,56
1844505072,2016-05-10,19:00:00,Tuesday,Weekday,Evening,56
1844505072,2016-05-10,20:00:00,Tuesday,Weekday,Evening,56
1844505072,2016-05-10,21:00:00,Tuesday,Weekday,Evening,56
1844505072,2016-05-10,22:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-10,23:00:00,Tuesday,Weekday,Night,56
1844505072,2016-05-11,00:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,01:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,02:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,03:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,04:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,05:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,06:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,07:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,08:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,09:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,10:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,11:00:00,Wednesday,Weekday,Morning,56
1844505072,2016-05-11,12:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,13:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,14:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,15:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,16:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,17:00:00,Wednesday,Weekday,Afternoon,56
1844505072,2016-05-11,18:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-11,19:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-11,20:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-11,21:00:00,Wednesday,Weekday,Evening,56
1844505072,2016-05-11,22:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-11,23:00:00,Wednesday,Weekday,Night,56
1844505072,2016-05-12,00:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,01:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,02:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,03:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,04:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,05:00:00,Thursday,Weekday,Night,56
1844505072,2016-05-12,06:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-12,07:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-12,08:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-12,09:00:00,Thursday,Weekday,Morning,56
1844505072,2016-05-12,10:00:00,Thursday,Weekday,Morning,56
1927972279,2016-04-12,00:00:00,Tuesday,Weekday,Night,85
1927972279,2016-04-12,01:00:00,Tuesday,Weekday,Night,85
1927972279,2016-04-12,02:00:00,Tuesday,Weekday,Night,85
1927972279,2016-04-12,03:00:00,Tuesday,Weekday,Night,84
1927972279,2016-04-12,04:00:00,Tuesday,Weekday,Night,87
1927972279,2016-04-12,05:00:00,Tuesday,Weekday,Night,85
1927972279,2016-04-12,06:00:00,Tuesday,Weekday,Morning,90
1927972279,2016-04-12,07:00:00,Tuesday,Weekday,Morning,85
1927972279,2016-04-12,08:00:00,Tuesday,Weekday,Morning,85
1927972279,2016-04-12,09:00:00,Tuesday,Weekday,Morning,85
1927972279,2016-04-12,10:00:00,Tuesday,Weekday,Morning,85
1927972279,2016-04-12,11:00:00,Tuesday,Weekday,Morning,89
1927972279,2016-04-12,12:00:00,Tuesday,Weekday,Afternoon,84
1927972279,2016-04-12,13:00:00,Tuesday,Weekday,Afternoon,85
1927972279,2016-04-12,14:00:00,Tuesday,Weekday,Afternoon,111
1927972279,2016-04-12,15:00:00,Tuesday,Weekday,Afternoon,93
1927972279,2016-04-12,16:00:00,Tuesday,Weekday,Afternoon,102
1927972279,2016-04-12,17:00:00,Tuesday,Weekday,Afternoon,117
1927972279,2016-04-12,18:00:00,Tuesday,Weekday,Evening,88
1927972279,2016-04-12,19:00:00,Tuesday,Weekday,Evening,92
1927972279,2016-04-12,20:00:00,Tuesday,Weekday,Evening,97
1927972279,2016-04-12,21:00:00,Tuesday,Weekday,Evening,109
1927972279,2016-04-12,22:00:00,Tuesday,Weekday,Night,94
1927972279,2016-04-12,23:00:00,Tuesday,Weekday,Night,93
1927972279,2016-04-13,00:00:00,Wednesday,Weekday,Night,90
1927972279,2016-04-13,01:00:00,Wednesday,Weekday,Night,92
1927972279,2016-04-13,02:00:00,Wednesday,Weekday,Night,91
1927972279,2016-04-13,03:00:00,Wednesday,Weekday,Night,87
1927972279,2016-04-13,04:00:00,Wednesday,Weekday,Night,91
1927972279,2016-04-13,05:00:00,Wednesday,Weekday,Night,86
1927972279,2016-04-13,06:00:00,Wednesday,Weekday,Morning,86
1927972279,2016-04-13,07:00:00,Wednesday,Weekday,Morning,86
1927972279,2016-04-13,08:00:00,Wednesday,Weekday,Morning,86
1927972279,2016-04-13,09:00:00,Wednesday,Weekday,Morning,102
1927972279,2016-04-13,10:00:00,Wednesday,Weekday,Morning,86
1927972279,2016-04-13,11:00:00,Wednesday,Weekday,Morning,88
1927972279,2016-04-13,12:00:00,Wednesday,Weekday,Afternoon,86
1927972279,2016-04-13,13:00:00,Wednesday,Weekday,Afternoon,86
1927972279,2016-04-13,14:00:00,Wednesday,Weekday,Afternoon,86
1927972279,2016-04-13,15:00:00,Wednesday,Weekday,Afternoon,86
1927972279,2016-04-13,16:00:00,Wednesday,Weekday,Afternoon,86
1927972279,2016-04-13,17:00:00,Wednesday,Weekday,Afternoon,110
1927972279,2016-04-13,18:00:00,Wednesday,Weekday,Evening,109
1927972279,2016-04-13,19:00:00,Wednesday,Weekday,Evening,86
1927972279,2016-04-13,20:00:00,Wednesday,Weekday,Evening,86
1927972279,2016-04-13,21:00:00,Wednesday,Weekday,Evening,86
1927972279,2016-04-13,22:00:00,Wednesday,Weekday,Night,86
1927972279,2016-04-13,23:00:00,Wednesday,Weekday,Night,86
1927972279,2016-04-14,00:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,01:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,02:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,03:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,04:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,05:00:00,Thursday,Weekday,Night,86
1927972279,2016-04-14,06:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,07:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,08:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,09:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,10:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,11:00:00,Thursday,Weekday,Morning,86
1927972279,2016-04-14,12:00:00,Thursday,Weekday,Afternoon,86
1927972279,2016-04-14,13:00:00,Thursday,Weekday,Afternoon,86
1927972279,2016-04-14,14:00:00,Thursday,Weekday,Afternoon,92
1927972279,2016-04-14,15:00:00,Thursday,Weekday,Afternoon,183
1927972279,2016-04-14,16:00:00,Thursday,Weekday,Afternoon,147
1927972279,2016-04-14,17:00:00,Thursday,Weekday,Afternoon,144
1927972279,2016-04-14,18:00:00,Thursday,Weekday,Evening,118
1927972279,2016-04-14,19:00:00,Thursday,Weekday,Evening,107
1927972279,2016-04-14,20:00:00,Thursday,Weekday,Evening,99
1927972279,2016-04-14,21:00:00,Thursday,Weekday,Evening,101
1927972279,2016-04-14,22:00:00,Thursday,Weekday,Night,99
1927972279,2016-04-14,23:00:00,Thursday,Weekday,Night,88
1927972279,2016-04-15,00:00:00,Friday,Weekday,Night,88
1927972279,2016-04-15,01:00:00,Friday,Weekday,Night,86
1927972279,2016-04-15,02:00:00,Friday,Weekday,Night,87
1927972279,2016-04-15,03:00:00,Friday,Weekday,Night,87
1927972279,2016-04-15,04:00:00,Friday,Weekday,Night,102
1927972279,2016-04-15,05:00:00,Friday,Weekday,Night,87
1927972279,2016-04-15,06:00:00,Friday,Weekday,Morning,86
1927972279,2016-04-15,07:00:00,Friday,Weekday,Morning,86
1927972279,2016-04-15,08:00:00,Friday,Weekday,Morning,87
1927972279,2016-04-15,09:00:00,Friday,Weekday,Morning,139
1927972279,2016-04-15,10:00:00,Friday,Weekday,Morning,96
1927972279,2016-04-15,11:00:00,Friday,Weekday,Morning,138
1927972279,2016-04-15,12:00:00,Friday,Weekday,Afternoon,105
1927972279,2016-04-15,13:00:00,Friday,Weekday,Afternoon,88
1927972279,2016-04-15,14:00:00,Friday,Weekday,Afternoon,86
1927972279,2016-04-15,15:00:00,Friday,Weekday,Afternoon,86
1927972279,2016-04-15,16:00:00,Friday,Weekday,Afternoon,86
1927972279,2016-04-15,17:00:00,Friday,Weekday,Afternoon,86
1927972279,2016-04-15,18:00:00,Friday,Weekday,Evening,86
1927972279,2016-04-15,19:00:00,Friday,Weekday,Evening,86
1927972279,2016-04-15,20:00:00,Friday,Weekday,Evening,86
1927972279,2016-04-15,21:00:00,Friday,Weekday,Evening,86
1927972279,2016-04-15,22:00:00,Friday,Weekday,Night,86
1927972279,2016-04-15,23:00:00,Friday,Weekday,Night,86
1927972279,2016-04-16,00:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,01:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,02:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,03:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,04:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,05:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,06:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,07:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,08:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,09:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,10:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,11:00:00,Saturday,Weekend,Morning,86
1927972279,2016-04-16,12:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,13:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,14:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,15:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,16:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,17:00:00,Saturday,Weekend,Afternoon,86
1927972279,2016-04-16,18:00:00,Saturday,Weekend,Evening,86
1927972279,2016-04-16,19:00:00,Saturday,Weekend,Evening,86
1927972279,2016-04-16,20:00:00,Saturday,Weekend,Evening,86
1927972279,2016-04-16,21:00:00,Saturday,Weekend,Evening,86
1927972279,2016-04-16,22:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-16,23:00:00,Saturday,Weekend,Night,86
1927972279,2016-04-17,00:00:00,Sunday,Weekend,Night,86
1927972279,2016-04-17,01:00:00,Sunday,Weekend,Night,86
1927972279,2016-04-17,02:00:00,Sunday,Weekend,Night,86
1927972279,2016-04-17,03:00:00,Sunday,Weekend,Night,86
1927972279,2016-04-17,04:00:00,Sunday,Weekend,Night,86
1927972279,2016-04-17,05:00:00,Sunday,Weekend,Night,86
